uid;slug;titre;description;date_debut;date_fin;horaires;dates_texte;lieu_nom;adresse;code_postal;commune;latitude;longitude;categorie;gratuit;image_url;url_source;agenda_source;date_extraction
93155402;sortie-salamandres-tritons-et-cie-a-vendome;Sortie - Salamandres, Tritons et Cie à Vendôme;Chaque année, en fin février - début mars, crapauds et grenouilles sortent de leur léthargie pour partir en migration afin de se reproduire dans les mares et autres zones humides. Un moment périlleux;2026-03-27;2026-03-28;23:00–22:59;Vendredi 27 mars, 23h00;RV parking par;cours santé du Bois de l’Oratoire de Vendôme (Route d’Azé, parking à gauche après le Pilet)Rue des Fontaines, 41100 Vendôme;41100;Vendôme;47.81286;1.037651;Randonnées et sorties nature;;https://cdn.openagenda.com/main/;;Territoires Vendômois;2026-04-07
83034648;exposition-femme-de-lettre-a-montoire-sur-le-loir;"""Exposition, femme de lettre"" à Montoire-sur-le Loir";"Nouvelle exposition dans votre médiathèque. ""Exposition, femme de lettre"" à Montoire-sur-le Loir. Par Anne de Champagne. Rencontre avec l'artiste le 7 mars à 11h.";2026-03-06;2026-03-28;14:00–18:00;6 - 28 mars;Médiathèque Nef EuropaQuartier Marescot;41800 Montoire-sur-le-Loir;41800;Montoire-sur-le-Loir;47.751904;0.861165;Exposition;;https://cdn.openagenda.com/main/;;Territoires Vendômois;2026-04-07
66985879;memoire-numerique-1220542;Mémoire numérique;Mémoire numérique;2026-03-26;2026-03-27;23:00–22:59;Jeudi 26 mars, 23h00;Médiathèque de Vendôme;Parc Ronsard, 41100 Vendôme;41100;Vendôme;47.792608;1.065549;Numérique;;;;Territoires Vendômois;2026-04-07
74640063;partage-de-lectures-9744911;Partage de lectures;Partage de lectures;2026-03-26;2026-03-27;23:00–22:59;Jeudi 26 mars, 23h00;Médiathèque de Vendôme;Parc Ronsard, 41100 Vendôme;41100;Vendôme;47.792608;1.065549;Lecture;;;;Territoires Vendômois;2026-04-07
5010717;decouverte-de-lintelligence-artificielle-generative-7095300;Découverte de l'intelligence artificielle générative;Découverte de l'intelligence artificielle générative;2026-03-24;2026-03-25;23:00–22:59;Mardi 24 mars, 23h00;Médiathèque de Vendôme;Parc Ronsard, 41100 Vendôme;41100;Vendôme;47.792608;1.065549;Numérique;;;;Territoires Vendômois;2026-04-07
17684706;rencontre-poetique-a-selommes-8612537;Rencontre poétique à Selommes;Animation proposée dans le cadre de l'exposition poèmes des résidents. Rencontre poétique à Selommes. Rencontre intergénérationnelle entre les enfants et les résidents des EHPAD à l’occasion du Printe;2026-03-24;2026-03-25;23:00–22:59;Mardi 24 mars, 23h00;Médiathèque17 bis;rue Bout de Haies, 41100 Selommes;41100;Selommes;47.753757;1.192781;;;https://cdn.openagenda.com/main/;;Territoires Vendômois;2026-04-07
19301539;fete-du-court-metrage-a-montoire-sur-le-loir;Fête du court métrage à Montoire-sur-le Loir;Pendant quelques jours, partout en France, des projections gratuites sont organisées pour faire découvrir le court métrage au plus grand nombre : fictions, animations, documentaires… pour tous les âge;2026-03-24;2026-03-25;23:00–22:59;Mardi 24 mars, 23h00;Médiathèque Nef EuropaQuartier Marescot;41800 Montoire-sur-le-Loir;41800;Montoire-sur-le-Loir;47.751869;0.861063;Cinéma;;https://cdn.openagenda.com/main/;;Territoires Vendômois;2026-04-07
31483443;fete-du-court-metrage-jeune-public-507539;Fête du court métrage - jeune public;Fête du court métrage - jeune public;2026-03-24;2026-03-25;23:00–22:59;Mardi 24 mars, 23h00;Médiathèque de Vendôme;Parc Ronsard, 41100 Vendôme;41100;Vendôme;47.792608;1.065549;Projection;;;;Territoires Vendômois;2026-04-07
34063109;marche-de-selommes;Marché de Selommes;Retrouvez le marché de Selommes tous les 4ème dimanches de chaque mois. Marché de Selommes. Producteurs et commerçants présents : Dominique Haaff - charcutier traiteur, Eric Pasdeloup - miels, Jacky M;2026-01-24;2026-03-25;23:00–22:59;24 janvier - 24 mars;Selommes;Place de la mairie, 41100 Selommes;41100;Selommes;47.75619;1.19368;Marché;;https://cdn.openagenda.com/main/;;Territoires Vendômois;2026-04-07
55868936;heure-du-conte-8125259;Heure du conte;Heure du conte;2026-03-24;2026-03-25;23:00–22:59;Mardi 24 mars, 23h00;Médiathèque de Vendôme;Parc Ronsard, 41100 Vendôme;41100;Vendôme;47.792608;1.065549;Heure du conte;;;;Territoires Vendômois;2026-04-07
60005738;moments-musicaux-a-vendome;Moments musicaux à Vendôme;Moments musicaux ! Moments musicaux à Vendôme. Venez partager des moments musicaux avec l’école de musique de la CATV ! Au programme : auditions de violons (11 mars à 18h30), audition des classes de p;2026-03-10;2026-03-25;23:00–22:59;10 - 24 mars;Salle Bernstein;5 Rue de l'Abbaye, 41100 Vendôme;41100;Vendôme;47.790924;1.068745;Musique;;https://cdn.openagenda.com/main/;;Territoires Vendômois;2026-04-07
76567373;ciclic-animation-cine-gouter-comme-un-poisson-dans-leau-a-vendome;Ciclic Animation - Ciné-goûter : comme un poisson dans l'eau à Vendôme;Projection suivie d'un goûter préparé par les habitants du quartier. Ciclic Animation - Ciné-goûter : comme un poisson dans l'eau à Vendôme. Sautiller dans le ruisseau, faire trempette dans un bocal,;2026-03-24;2026-03-25;23:00–22:59;Mardi 24 mars, 23h00;Centre Culturel des Rottes;24 Avenue Georges Clemenceau3 Allee le Yorktown, 41100 Vendôme;41100;Vendôme;47.809427;1.065281;Cinéma;;https://cdn.openagenda.com/main/;;Territoires Vendômois;2026-04-07
79503804;fete-du-court-metrage-jeune-public;Fête du court métrage - jeune public;Fête du court métrage - jeune public;2026-03-24;2026-03-25;23:00–22:59;Mardi 24 mars, 23h00;Médiathèque de Vendôme;Parc Ronsard, 41100 Vendôme;41100;Vendôme;47.792608;1.065549;Projection;;;;Territoires Vendômois;2026-04-07
88873963;rencontre-poetique-3605265;Rencontre poétique;Rencontre poétique;2026-03-24;2026-03-25;23:00–22:59;Mardi 24 mars, 23h00;Médiathèque de Vendôme;Parc Ronsard, 41100 Vendôme;41100;Vendôme;47.792608;1.065549;Rencontre;;;;Territoires Vendômois;2026-04-07
51897243;projection-du-film-le-busard-sur-la-paille-a-areines;"Projection du film “Le busard sur la paille"" à Areines";"En mode projection ! Projection du film “Le busard sur la paille"" à Areines. Les busards, véritables symboles de nos plaines sont des espèces menacées par les activités humaines. A travers le film de";2026-03-23;2026-03-24;23:00–22:59;Lundi 23 mars, 23h00;Auditorium du LEGTA Agro Campus des 2 vallées;Rue de la Vallée du Loir, 41100 Areines;41100;Areines;47.800509;1.092113;Cinéma;;https://cdn.openagenda.com/main/;;Territoires Vendômois;2026-04-07
37945375;exposition-de-poemes-a-selommes;Exposition de poèmes à Selommes;Nouvelle exposition à découvrir dans votre médiathèque. Exposition de poèmes à Selommes. Exposition des poèmes des résidents de l'EPHAD.;2026-03-10;2026-03-24;15:00–17:00;10 - 24 mars;Médiathèque17 bis;rue Bout de Haies, 41100 Selommes;41100;Selommes;47.753757;1.192781;Exposition;;https://cdn.openagenda.com/main/;;Territoires Vendômois;2026-04-07
